
=== Top 50 Cumulative Time Entries ===
         175810 function calls (170411 primitive calls) in 0.317 seconds

   Ordered by: cumulative time
   List reduced from 2757 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/hooks.py:15(default_hooks)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:363(_add_depends_on)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/ddl/impl.py:107(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/vi_state.py:94(reset)
       17    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/repository/memories/queries.py:162(<lambda>)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/mouse_handlers.py:25(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:1225(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/state_changes.py:175(_expect_state)
       13    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:289(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/poolmanager.py:374(_merge_pool_kwargs)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:1726(is_revision)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:160(DictRow)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/segment.py:184(line)
        7    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/types.py:597(convert)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/timeout.py:202(start_connect)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/_pick.py:4(pick_bool)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/pygments/util.py:94(get_list_opt)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/_signatures.py:671(check_valid)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/styles/style_transformation.py:276(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/functions.py:423(clauses)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:1002(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/toolz/dicttoolz.py:11(_get_factory)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py:452(_supports_statement_cache)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/styles/base.py:168(__init__)
       13    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/controls.py:323(reset)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:782(_buffer_index)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/_collections.py:503(__init__)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:877(_state_dict)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/history.py:36(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/url.py:227(_assert_str)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/input/vt100.py:290(cooked_mode)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/box.py:73(substitute)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/resolver.py:91(descend_resolver)
       13    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:310(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/reflection.py:262(_init_connection)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:746(<genexpr>)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py:1036(in_transaction)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py:436(_bind_typing_render_casts)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/output/vt100.py:266(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/styles/style_transformation.py:304(merge_style_transformations)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/parser.py:269(__init__)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/events.py:65(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/adapters.py:304(cert_verify)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/shell_completion.py:414(add_completion_class)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/attr.py:418(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/attributes.py:372(_entity_namespace)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1025(_is_transaction_boundary)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:386(_normalize_depends_on)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:65(DictCursorBase)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/scanner.py:349(add_indent)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/theme.py:87(__init__)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/parser.py:107(peek_event)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:307(_is_asyncio)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/response.py:404(retries)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/retry.py:379(_is_method_retryable)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/clipboard/in_memory.py:20(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/coercions.py:911(_post_coercion)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/utils.py:80(fire)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/_collections.py:147(__new__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typing_extensions.py:672(_proto_hook)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/util/sqla_compat.py:257(_get_connection_in_transaction)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/application/application.py:1432(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/_internal_utils.py:38(unicode_is_ascii)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1055(_iterate_self_and_parents)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:907(entity)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1018(is_active)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/document.py:144(text)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/registry.py:256(_key)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/identity.py:48(_kill)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/timeout.py:245(read_timeout)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/adapters.py:140(__init__)
       15    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/controls.py:68(reset)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:2305(check_iter)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/bindings/vi.py:176(create_text_object_decorator)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/_json.py:46(Json)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/nodes.py:27(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/reflection.py:98(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/reflection.py:93(<genexpr>)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:2246(_fetchiter_impl)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/response.py:344(<genexpr>)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/tokens.py:98(__init__)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/compiler.py:1577(_global_attributes)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/resolver.py:114(ascend_resolver)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/sqltypes.py:2029(result_processor)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/controls.py:595(is_focusable)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:1168(key)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/io/formatters/rich_formatter.py:22(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/color.py:512(downgrade)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/resolver.py:21(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/events.py:22(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:389(LoggingConnection)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/_request_methods.py:51(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/structures.py:60(__len__)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/models.py:121(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/tokens.py:33(__init__)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:619(_hide_froms)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/request.py:136(set_file_position)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/lexers/base.py:75(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extensions.py:101(SQL_IN)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/globals.py:20(get_current_context)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/scanner.py:312(remove_possible_simple_key)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:1143(__init__)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/colorama/ansitowin32.py:22(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/style.py:146(_make_color)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:1529(check_text)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/attr.py:156(_adjust_fn_spec)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/cursor.py:1070(hard_close)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/url.py:242(_str_dict)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/cursor_shapes.py:106(to_cursor_shape_config)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/utils.py:211(<genexpr>)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/style.py:198(null)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/sessions.py:91(merge_hooks)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/pygments/util.py:82(get_int_opt)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:1590(__getitem__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:4396(__contains__)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py:1174(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/semantic_version/base.py:23(__eq__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:1182(__getattr__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:132(DictCursor)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/cursor.py:995(hard_close)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/utils.py:317(is_dumb_terminal)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/_range.py:237(RangeAdapter)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/timeout.py:227(connect_timeout)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:522(ReplicationCursor)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/parser.py:248(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/nodes.py:36(__init__)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:1445(is_valid)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/compiler.py:951(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/shortcuts/prompt.py:148(_split_multiline_prompt)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/input/posix_utils.py:12(PosixStdinReader)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:1567(__bool__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/__init__.py:54(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/connection.py:103(allowed_gai_family)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/cookies.py:117(info)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/containers.py:1015(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/_log_render.py:15(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:1001(_extra_kwargs)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/auto_suggest.py:166(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/menus.py:344(reset)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/colorama/ansitowin32.py:121(should_wrap)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:681(Inet)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:2679(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/events.py:46(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py:696(do_begin)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/document.py:69(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/scanner.py:38(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:1361(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/cli/main.py:559(get_ctx)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/events.py:5(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:1196(memo)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:1272(memo)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/attr.py:80(_memoized_attr_ref)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:2220(coerce_compared_value)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:586(_validate_dialect_kwargs)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/models.py:572(prepare_content_length)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/vi_state.py:84(input_mode)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:221(RealDictCursor)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/events.py:37(__init__)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/lexers/base.py:52(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/layout.py:216(current_window)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/cli/main.py:565(get_io)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/cli/options.py:92(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/_collections.py:160(_insert_item)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/type_api.py:402(bind_processor)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extensions.py:125(NoneAdapter)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:588(detect_legacy_windows)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/ddl/impl.py:133(get_by_dialect)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/utils.py:891(default_user_agent)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_processor.py:149(_process)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/completion/base.py:296(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:440(LoggingCursor)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:456(MinTimeLoggingConnection)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:170(__bool__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/cookies.py:110(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/emacs_state.py:15(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:626(UUID_adapter)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/reflection.py:319(_operation_context)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/base.py:3192(_split_multihost_from_url)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:125(DictConnection)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/event/attr.py:549(for_modify)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:174(_get_table_key)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/sqltypes.py:247(bind_processor)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py:440(_ensure_has_table_connection)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/styles/style_transformation.py:253(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/validation.py:183(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:484(MinTimeLoggingCursor)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:1901(only_once)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/utils.py:743(set_environ)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:249(RealDictRow)
